date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-18,11:55,차백신연구소,chase,5.0,0.0,6.081871345029239,4,up,6.063947078280044,-9.481808158765158,15.998812000000001,0.9922822491730982,E1_vp<100,297.998808,3.9691289966923926,trailing
05-18,09:05,소룩스,breakout,8.0,0.0,,0,down,-6.4156206415620645,-19.386331938633194,23.977981,-2.0,stop_-2%,23.977981,-2.0,stop_-2%
05-18,10:21,소룩스,none,6.5,-6.066945606694561,5.070202808112325,4,down,0.22271714922048996,-5.122494432071269,21.014438,0.22271714922048996,E1_vp<100,84.025068,-2.0,stop_-2%
05-18,11:27,소룩스,pullback,5.5,-4.602510460251046,2.0895522388059704,4,up,4.093567251461988,-0.7309941520467835,113.990275,0.5847953216374269,E3_vol_drain,349.991574,-0.43859649122807015,trailing
05-18,11:37,소룩스,pullback,5.5,-3.905160390516039,0.8784773060029283,2,up,3.9187227866473147,0.0,15.999845,0.14513788098693758,E3_vol_drain,249.999808,1.741654571843251,trailing
05-18,11:51,소룩스,pullback,5.5,-2.092050209205021,1.0071942446043165,3,down,1.9943019943019942,-9.686609686609685,231.999529,0.5698005698005698,E3_vol_drain,575.998885,0.2849002849002849,trailing
05-18,13:40,소룩스,none,5.0,-14.225941422594143,4.23728813559322,2,down,-0.4878048780487805,-16.422764227642276,18.000375,-0.4878048780487805,E1_vp<100,48.001842,-2.0,stop_-2%
05-18,15:11,소룩스,none,5.0,-16.317991631799163,9.89010989010989,4,down,-2.3333333333333335,-4.5,14.000011,-2.0,stop_-2%,14.000011,-2.0,stop_-2%
05-18,09:19,센서뷰,breakout,6.5,0.0,,0,down,1.4686248331108143,-8.544726301735647,152.98864,1.4686248331108143,E3_vol_drain,176.999824,-0.4005340453938585,trailing
05-18,09:30,센서뷰,pullback,7.5,-3.552631578947368,1.2430939226519337,3,down,1.364256480218281,-6.8212824010914055,68.978416,0.2728512960436562,E3_vol_drain,44.978455,-0.1364256480218281,trailing
05-18,10:15,센서뷰,pullback,5.0,-5.921052631578947,1.8518518518518516,3,down,2.237762237762238,-3.076923076923077,36.014011,-0.9790209790209791,E3_vol_drain,303.042732,-2.0,stop_-2%
05-18,10:37,센서뷰,pullback,5.0,-5.657894736842105,0.8438818565400843,1,up,2.2315202231520224,-1.2552301255230125,24.008662,0.41841004184100417,E3_vol_drain,368.99308,-0.2789400278940028,trailing
05-18,11:17,센서뷰,chase,6.0,-0.7894736842105263,3.287671232876712,3,down,0.1326259946949602,-3.8461538461538463,14.010949,-0.1326259946949602,E3_vol_drain,801.998953,-2.0,stop_-2%
05-18,12:00,센서뷰,pullback,5.0,-3.421052631578948,1.9444444444444444,4,neither,0.8174386920980926,-1.9073569482288828,29.993175,0.13623978201634876,E3_vol_drain,649.993306,-1.08991825613079,ma5_break
05-18,13:00,센서뷰,pullback,5.0,-5.131578947368421,0.0,1,neither,1.5256588072122053,-1.5256588072122053,12.005945,0.27739251040221913,E2_bearish_div,798.000712,-0.13869625520110956,trailing
05-18,14:01,센서뷰,pullback,5.0,-5.0,2.4113475177304964,3,down,0.2770083102493075,-2.7700831024930745,9.999634,0.13850415512465375,E1_vp<100,279.999781,-2.0,stop_-2%
